id,category,genre
313340,"2,22,29,31,18,23","4,23,3,28"
378370,"1,20,49,36,9,38,22,29","1,25,37,23,29,3,70"
274560,"2,1,49,36,37,9,38,39,24,22,28,29,23,25,43,44","1,25,23"
40400,"2,1,9,38,48,27,22,29","23,2"
512900,"2,1,49,36,37,9,38,39,24,27,22,28,29,30,23,17,41,42,43,44","1,25,23,3"
295790,"2,1,9,39,24,22,28,29,23,44","1,25,4,23"
251990,"2,22,28,29","23,3,28,2"
237870,"2,29,30,18","1,25,23,3,28"
372800,"1,20,49,36,9,38,27,22,29,35,18,15,25","25,37,23,29,3,70"
356570,"2,1,9,39,24,22,28,29,42,43,44","1,23,2"
252410,"2,22,28,29,23,43","1,25,23"
414290,"2,22,28,29","1,25,23,3"
290790,"2,1,22,29,30,23,8,15,25,17",2
230190,"2,1,49,36,27,22,29,13,30,23,25,17","23,28,2"
403190,"2,22,29,30","23,28,2"
333420,"2,1,49,36,9,38,22,29,30,23,17,14",2
368730,"2,1,49,37,24,22,28,29,30,23,17,43,44","1,25,4,23"
205910,"2,22,28,29,23,15,25",23
233740,"2,22,28,29,23,25","23,2"
227180,"2,1,20,9,22,29,17","37,23,29,3,28,2"
522570,"2,22,29,18","25,23,28"
218060,"2,28,29,23","1,23"
326410,"2,1,9,27,22,28,29,23","1,25,23,3"
201570,"2,1,24,29,18,23,44","1,23"
252330,"2,22,29,18,23,15,25","1,25,23"
277430,"2,22,29,18,23,25",1
398710,"2,1,24,27,22,28,29,23,25,44","1,4,23"
613100,"2,22,28,29,23,42","23,28"
591740,"2,1,49,36,22,29,35,18,15","1,37"
314020,"2,22,29","25,4,23"
451880,"2,22,29,18","4,23"
219830,"2,1,49,36,9,38,27,22,29,18,17","1,37,23"
485510,"2,1,49,36,9,38,22,28,29,23,15,25","1,3"
331600,"2,1,24,22,18,44",1
2870,"2,22,28,29,13,30,23","1,28"
249230,"2,22,29,13,18,23",3
377310,"2,22,29,18,25","1,23"
231740,"2,22,29","23,3"
115100,"2,22,29,18,23","25,4,3"
92100,"2,1,49,36,9,22,29","23,2"
93200,"2,22,29,23","1,23,2"
463210,"2,29","1,4,23,28"
251170,"1,9,22,29,18",25
547960,"2,22,29","1,4,23"
223220,"2,1,24,22,28,29,23,25,41,42,43,44","1,23"
383150,"2,1,9,22,28,29,13,23,15,43",1
405640,"2,22,29,15",23
377840,"2,22,29,18,23,41,42",3
276810,"2,1,49,36,22,29,18,23","3,2"
319830,"2,1,49,37,22,18,44","1,23,28"
244590,"2,1,22,29,23","1,23,18"
207690,"2,22,29","25,4,23"
323320,"2,22,28,29,23,43","25,4,23"
415200,"2,22,29,30,23","9,28,18,2"
318430,"2,22,28,29","25,23"
331790,"2,22,29,18,23","25,23,3"
288160,"2,22,29,23","25,23"
312280,"2,1,27,22,28,29,23,15,25,32","4,37,23,2"
467370,"2,22,29","4,23,2"
218510,"2,1,49,36,27,22,28,29,23,43,44","23,2"
321400,"2,1,49,36,9,38,22,29,35,18,15","1,4,37,23,18"
531640,"2,1,49,36,27,22,29,35,18","4,37,29,2"
667890,"1,20,49,36,9,38,22,29,35","1,37,29"
338170,"1,22,30,15,25,17","1,23"
589390,"2,22,29","1,23"
423710,"2,22,29,18","1,25,4,23,3,28,2"
227480,"2,1,9,22,29,18",1
363680,"2,1,49,36,9,38,22,29,23,8",2
204240,"2,22,28,29,23,43","4,23,2"
291010,"2,22,29,13","1,25,23"
22200,"2,22,29,23","1,23"
488790,"2,22,29,18,41,42",3
426000,"2,22,29","23,28"
434170,"2,1,49,37,9,39,22,28,29,23,41,42,43,44","4,23,2"
329110,"2,1,27,22,29,35,18,23","1,25,4,37,3,2"
675010,"2,1,9,38,22,28,29,30,23",28
391040,"2,1,22,28,29,30,23,25,43","9,28,18"
420110,"2,22,29,23","71,72,4,23"
340650,"2,29,18","23,3"
287920,"1,20,22,29,23,15,32","1,37,23,29,3"
471710,"1,20,49,36,9,38,27,28,40,35,17","1,25,4,37,29,18,70"
266210,"2,22,29,18,23","23,3"
397340,"2,22,30,18,23","23,28"
233150,"2,22,28,29,23,25","1,23,28"
314000,"2,1,9,24,22,28,29,23,15,25,16,43,44","4,37,23,28,18,2"
437920,"2,1,49,36,37,24,22,28,29,25,41,42,43,44","4,23"
383330,"2,22,29","23,2"
385070,"2,22,29,18","25,23,3"
486820,"2,29,23","1,25,4,23"
454890,"2,1,9,24,22,28,29,44","1,4,23"
393530,"2,1,49,36,22,29,35,23","25,4,37,23,3,28,2"
255070,"2,1,49,36,37,9,38,39,24,22,28,29,23,25,43,44","1,25,23"
463220,"2,22,29,18","1,25,23"
218820,"2,1,9,24,27,22,28,29,23,43,44","1,25,23,3"
331670,"2,1,49,37,9,39,22,18,23,41,42,44","4,23,2"
654880,"2,13,18","4,23,28"
357900,"2,22,29,25","25,23,28"
249650,"2,22,29,23","23,3,2"
368370,"2,22,29","25,23,28"
662320,"2,36,22,29","73,74,1,25,4,37,29"
255420,"2,1,22,29,18,15",2
286000,"2,1,49,36,37,24,22,28,29,30,25,17,43,44","1,4,23,2"
412170,"2,22,29,18","25,23,3,2"
40960,"2,1,49,36,22,29,30,23","28,2"
246420,"2,22,29,23","1,23,2"
397460,"2,1,49,37,9,39,22,29,18,23,41,42,44","4,23,2"
329050,"2,22,28,29,23",1
266010,"2,22,29,23,44","4,23"
335670,"2,22,29,18,23","25,23,3"
357770,"2,29,18","1,25,23"
314450,"2,1,24,22,28,29,23,44","1,23,2"
291860,"2,1,9,38,39,24,22,28,29,23,43,44","1,23,3,2"
108200,"2,1,49,36,47,37,24,27,22,32,41,42,44","4,23,2"
449540,"2,22,29,30,23,25","4,23"
236690,"2,1,49,36,37,22,28,29,35,23,43,44","18,2"
448640,"2,29,18","23,3,70"
235210,"2,22,28,29,23,25,43","1,25"
447530,"2,22,29,23,41,42","25,23,28"
396750,"2,22,28,29,23","1,23"
417910,"1,49,36,22,29,35,18,15","73,1,29,28,18"
637090,"2,1,49,36,27,22,29,23,44","1,25,2"
668630,"2,22,29,23","25,4,23"
495890,"2,22,29","4,23"
280160,"2,1,49,36,9,38,27,22,28,29,13,30,23,17,43","1,25,23"
457820,"2,22,29,18","25,23,3"
215510,"2,1,9,38,24,22,28,29,23,44","25,23"
327030,"2,1,49,36,37,24,22,28,29,30,23,25,41,42,43,44","1,2"
502140,"2,22,29,18","23,3"
383980,"2,1,49,36,37,9,39,24,22,28,29,23,15,25,41,42,43,44",23
527230,"2,1,49,36,37,9,38,39,24,22,28,29,23,41,42,43,44","25,23,3,2"
271570,"1,9,24,27,22,29,18,44","1,23"
528510,"2,22,29","4,23"
429660,"2,1,24,22,28,29,23,41,42,43,44","1,3"
395520,"2,22,29","25,4,37,23"
467010,"2,22,29","25,28,2,70"
310080,"2,22,29","4,23,28"
434730,"2,1,49,36,9,38,22,28,29,30","1,25"
462200,"2,22,29,23,15,25","25,23,3"
391660,"2,22,29,18","25,23,3"
388880,"2,22,28,29,13,23,43","25,23"
204630,"2,22,28,29,23,25","1,25,23,9"
424840,"2,22,28,29,23,43",25
524340,"2,22,29,15","1,4,23"
403570,"2,22,28,29","25,23"
226720,"2,1,28,29,13,23,43",1
582280,"2,22,29","4,23"
225160,"2,22,28,29,23,17",1
533820,"2,22,29",3
535230,"2,22,29","1,23,28,2"
407840,"2,1,20,49,36,37,9,38,39,24,22,28,29,35,15,44","1,23,3"
208520,"2,22,29,23","28,2"
227860,"2,1,49,36,47,9,38,48,27,22,30,17","23,28,2"
338530,"1,27,22,29","1,4,23"
540900,"2,22,29","1,25,23"
217140,"2,1,49,36,22,29,30,18,23,25,17,16",1
384300,"22,29","53,57"
567250,"2,22,29","1,4,23"
421020,"2,1,49,36,22,28,29,23,8","9,28,18"
498320,"2,22,29","4,23"
434460,"2,1,49,36,37,9,39,24,22,28,29,23,25,44","1,23,9,2"
298520,"2,1,24,27,22,28,29,15,25,44","1,23,28"
563120,"2,22,29","1,4,23,28,2"
557680,"2,22,29,18","1,4,23"
526740,"2,22,29,25","23,28"
63700,"2,22,18,23,25","1,4,23"
467960,"2,22,29,23","25,4,23,3,28,2"
243950,"2,1,22,29,23,25","1,3,2"
619400,"2,1,24,22,29,44","1,25,4,23"
388210,"2,22,28,29,23,14,41,42,43",25
378860,"2,1,49,36,22,23,25",9
341500,"2,22,28,29,30,23,15,17","1,25,23,2"
491260,"2,1,20,49,36,9,38,27,22,29,18","1,25,4,23,29,2"
457710,"2,22,29","1,9"
45770,"2,1,9,22,29,18,23","1,25"
433950,"2,22,28,29,23,25","1,4,23"
329380,"2,22,29,18,25,17","1,25,23"
574640,"2,22,29","1,23"
445980,"2,1,9,39,24,22,28,29,23,41,42,43,44","1,25,23"
251730,"2,22,29,30,23,17","25,23,3"
493650,"2,22,29,18","1,4,23"
643270,"2,22","37,23"
327680,"2,22,29,18","1,25,4,23,3"
391260,"2,22,28,29,13,23","1,25,23,3"
232770,"2,22,28,29","1,23"
515470,"2,29","4,23,28"
314970,"2,1,49,36,37,9,38,39,24,27,22,29,35,23,15,17,14,44","37,23,2"
314410,"2,1,49,36,37,9,38,39,24,27,22,28,29,23,44","1,25,23,3"
540020,"22,29,18","23,3"
341310,"2,22,28,29,23","25,23,3"
260430,"20,49,36,22,29,35,18,8","4,37,29,28"
593600,"2,1,49,36,9,38,22,29,18","1,25,4,29,3,2"
237630,"2,22,28,29,23,25,41,42,43","1,25,4"
254440,"2,1,22,28,29,30,23,25,43","4,23,28,18,2"
272470,"2,1,9,22,28,29,23,15,25,43","1,25,23,3"
411300,"2,22,28,29,23,43","1,25,3"
407230,"2,22,28,29,13,23","1,25,23,3"
251150,"2,22,29,18,23",3
449530,"2,22,29,23","1,25,4,23,3,28,2"
231330,"2,1,9,22,29,18,23,25","1,25"
115800,"2,22,28,29,23,25,43","1,25,23"
284950,"2,22,29","4,23,28"
252850,"1,36,22,29,18","1,23,18,70"
220740,"2,22,29,23,41,42","25,23"
666140,"2,22,28,29,23,41,42,43","25,4,23,3,28"
509110,"2,22,29,25","4,23"
629280,"2,22,29","25,4"
40980,"2,1,9,22,29,30,23,17","28,2"
115110,"2,18","25,23"
384180,"2,1,49,36,22,28,29,35","37,29,28,2"
627690,"2,22,29,35,42","1,25,37,23,2"
428550,"2,22,28,29,23,43","1,25,23"
423580,"2,22,29,30,23","28,2"
292140,"2,22,29,18,23",3
555220,"2,22,29,23,41,42","25,23"
301750,"2,22,29,18,23","1,25,4,23,28,2"
545700,"2,22,29,18","25,23,3"
491650,"2,22,28,29",23
246580,"2,1,22,29,18,23,25",1
454930,"2,22,29","1,25,23,3"
298050,"2,1,22,29,23,15",2
438490,"2,1,9,22,28,23,25","1,3"
538590,"2,22,29,14","1,25,4,23"
515690,"2,22,29,18","25,23,3"
308420,"2,22,28,29,23,15,25,43","1,23,3"
214190,"1,22,29,30,18,15",1
224900,"2,22,18","1,28,2"
293780,"2,1,49,37,24,22,28,29,23,41,42,43,44","1,23,3"
295550,"1,20,22,29","37,29,3"
341940,"2,22,29,18,23,25","1,23"
275100,"2,22,28,29","25,4,23"
448660,"2,22,29","23,28"
311860,"2,29","25,23,3,28"
250260,"2,22,28,29,43","25,23"
415960,"2,22,28,29,23,25,17,43","4,23"
558610,"2,22,29","1,9,28"
385270,"2,1,27,22,29,18,15,25","1,23,9,28,18"
298900,"2,38,22,29,23","1,25"
413410,"2,22,28,29,23",25
261760,"2,22,28,29,23,43","1,23,3"
581470,"2,22,29","23,9,18"
449220,"2,22,29","1,4,23"
322190,"2,22,28,29,23,43","1,25,23,3,2"
432470,"2,29,18","25,23"
526460,"2,22,29","1,25,4,23"
345350,"2,22,29,18,23",3
458600,"2,22,29,18","1,25,4,23"
245370,"2,1,49,36,22,29,23,25",2
512250,"2,1,24,27,22,29,23,25,44","23,28"
296870,"2,22,28,29,13,23,43","25,4,23"
275490,"2,22,28,29,23,15,25","1,4,23"
312610,"2,1,9,38,39,22,28,29,23,25,41,42,43,44",1
220820,"2,22,28,29,23,15,25,43","1,23,9"
491950,"2,22,29,23","25,23,28"
253650,"2,22,28,29,23","1,4,23,28"
344850,"2,22,29,23","23,28,2"
601430,"2,22,29,23","1,25"
606330,"2,22,29,13","1,25,4,23"
241240,"2,1,9,38,27,22,29,30,17","4,23,28"
274290,"2,22,29,13","25,23"
566220,"2,22,29","1,4,23"
250340,"2,1,22,29","1,23,28"
354240,"2,22,29,14","4,23"
249870,"2,22,29,30,23","1,25,4,2"
496500,"2,22,29,23","25,4,23,28,2"
558620,"2,22,29","1,23"
243800,"2,1,9,22,28,29,23,8,15,25,43","1,9,18"
219700,"1,29,23","37,2"
712100,"2,1,49,36,47,9,38,48,22","1,2"
434210,"2,22,29","4,23"
252110,"2,1,9,39,24,22,28,29,23,41,42,43,44","1,23,28"
375010,"2,22,29,23","4,23"
576130,"2,22,28,29","1,4,23"
214550,"2,22,29,30,23,17","4,23,28,2"
448470,"2,22,29,23","4,23"
453850,"2,22,29","23,3"
473710,"2,22,29","1,25,23"
485220,"2,22,29","1,4,23,2"
372360,"2,1,9,39,22,28,29,23,41,42,43,44",3
410110,"2,22,28,29,25","1,23"
422250,"2,22,29,13,18,23,15,25","1,25,4,23"
581670,"2,22,29,23","1,25,4,23"
591560,"2,22,28","1,23"
572410,"2,1,49,36,9,38,22,29,30","1,28,2"
575860,"2,22,29","1,25,4,23"
602520,"2,22,29,23","71,72,4,23"
298160,"1,20,9,27,22,29","4,37,23,29,3"
348020,"2,22,28,29,23,17","1,25,23"
497350,"2,22,29,18","25,4,23"
219910,"2,22,29,23,42","25,23"
639790,"2,22,28,29","1,4,23"
565340,"2,22,29","1,23,9"
423230,"2,22,28,29,25,43",1
503560,"2,22,29,30,23,15,17","4,23,28,2"
496680,"2,22,29","4,23,2"
526160,"2,1,9,38,22,28,29,13,43","1,25,23,3,28"
238240,"2,1,9,22,29","1,25,23,3"
251130,"2,22,29,13,30,18,23,25","23,3,2"
243120,"2,22,29,18","1,25,23"
481510,"2,22,28,29,43",25
301970,"2,1,24,27,22,28,29,23,43,44","1,23"
264240,"2,22,29,23,25","1,25,23,3"
399790,"2,22,28,29,23","25,23,3"
487180,"2,22,29","1,25,23,3,28"
381990,"2,1,20,49,36,9,38,22,29,35,18","1,25,4,37,29,9,3"
211260,"2,22,28,29,23,25","1,23"
238910,"2,22,29,23","23,3,2"
581640,"2,22,29","4,23"
300380,"2,1,49,36,37,9,39,24,22,28,29,13,23,15,41,42,43,44","1,25,23,9,28"
38600,"2,22,29","4,23,3"
251470,"2,1,24,22,28,29,23,15,41,42,43,44","1,23"
369990,"2,1,49,36,9,38,27,22,29,30,23,15","23,2"
414070,"2,22,28,29","1,25,23,70"
375820,"2,22,29,23","4,23,28"
111800,"2,22,28,29,30,23,17","4,23"
306660,"2,1,27,22,29,15,25","23,28,2"
645260,"1,49,36,22,35","37,28,18"
529840,"1,36,22,29,30,35","1,37,2"
611790,"2,22,29,18","25,4,23,28,70"
491130,"2,22,29,18","37,23"
238280,"2,1,49,37,9,39,24,22,28,29,31,44","1,23,3"
527770,"2,22,28,29","4,23"
436180,"2,1,49,36,9,38,27,22,28,29,35,23,43","1,25,4,37,23,29,2,80"
378100,"2,22,29","25,23"
274310,"2,22,28,29,23,43","23,3"
461910,"1,20,22,29,35","37,29,3,2"
438020,"2,22,29,23","1,23,2"
221540,"2,1,9,24,22,28,29,13,30,23,15,25,17,43,44","23,2"
464060,"2,22,28,29,23","1,23"
289090,"2,22,29,15","25,4,23,3,28"
406150,"2,22,28,29,23,41,42,43","25,4,23"
582550,"2,22,29,23","4,23,28"
111900,"2,1,22,28,29,23,15,25,43","1,2"
329000,"2,18","25,23,3,28"
314660,"2,22,28,29,23,25","1,25,23"
448070,"2,1,49,36,9,38,22,29","1,4,23,2"
278460,"2,22,29","4,3"
560130,"2,22,29,30,23,42",3
396160,"2,22,28,29,13,23","1,25,23,3"
585550,"2,22,29,30,18,23,15,25","1,4,23,28"
247240,"2,22,28,29,25,43","1,25,23"
307670,"2,22,28,29,23","25,23,3,2"
648430,"2,36,22,29,35","37,2"
448280,"2,22,29,13,31,40",28
205610,"2,1,22,28,29","1,28,2"
360380,"2,22,29,23,25","25,23,2"
533620,"2,22,29,15","1,25,4,23,9"
410320,"2,1,9,24,22,28,29,23,41,42,43,44",1
244730,"2,1,24,22,28,29,23,25,43,44","1,23"
542340,"2,29,15,14","1,4,23,28"
493730,"2,22,29,18,23,15,25,14","25,4,23"
375910,"2,22,29","28,2"
390970,"2,22,29","25,4"
344040,"2,1,49,37,22,29,18,23,44","25,4,70"
339340,"2,22,28,29,23","1,25"
586090,"2,22,29","1,23,18"
425580,"2,22,29,23","25,23"
465520,"2,22,29","25,4,23"
429470,"2,22,29","25,23"
225280,"2,1,9,22,28,29,23,25,43","1,23,3"
527760,"2,22,28,29","4,23"
445220,"2,1,49,36,47,9,38,48,27,22,29,30,8,15","1,23,28"
518100,"2,22,29","1,25,4,23"
380360,"2,22,29,25","1,4,37,23,3"
459220,"2,1,49,36,9,38,22,28,29,13,23,25,43",2
397500,"2,22,28,29,13,23","1,25,23,3"
282210,"2,22,29,25",2
596170,"2,22,29","1,23,28"
604570,"2,29","1,4,23"
558810,"2,22,28,29","1,25,3"
539450,"2,22,29","4,23"
250620,"2,22,28,29,23,43","1,25,23"
463150,"2,22,28,29,23,25,41,42,43","1,23"
468250,"1,49,36,22,29,35","37,23,29,2"
227220,"2,22,29","1,25,23,3,2"
705120,"2,22,29,13,23,15","25,4,23,2"
292910,"2,22,29,23,14,41,42",25
381120,"2,22,28,29,13,15,43","25,23,3,28"
230700,"2,22,28,29,23","1,25,23"
591960,"2,1,49,36,27,22,29,35","25,37,3,2"
237890,"2,22,28,29,23,25","25,3,2"
244870,"2,22,28,29,23,25,43","1,23"
233700,"2,22,28,29,41","4,23,3,2"
286040,"2,22,29,18,23,15,25","1,23"
321360,"2,1,49,36,47,9,38,22,28,29,30,35,23,15,25,17,43","1,25,23"
72000,"2,22,28,29,23,14",23
448630,"2,22,29,23","23,2"
681660,"2,1,20,49,36,9,38,22,29,35","1,25,37,29,3"
503300,"2,22,29,23","25,23,28"
343710,"2,22,28,29,23","25,23"
446020,"2,22,18","25,23,28"
232750,"2,22,28,29,23,43","1,3"
476480,"2,1,49,36,22,29,18","25,29"
464960,"2,22,28,29,23","25,4,23"
575840,"2,22,28,29","25,23"
431560,"2,22,28,29","1,23"
492130,"2,22,28,29,23","1,25,4,23"
204530,"2,22,29,23,25","1,23,2"
434010,"2,22,29","4,23"
203830,"2,22,29","25,23"
205650,"2,22,29,18,23",25
486310,"1,20,9,38,22,29,23,25","25,23,29"
253230,"2,1,9,39,24,22,28,29,13,30,23,15,17,41,42,43,44","25,23"
586380,"2,22,29,25","25,4,23"
285010,"2,22,29,23","1,4,23,28,2"
514660,"2,28,29","1,23"
562430,"2,22,29","4,23,28,2"
243200,"2,22,29,23","25,23"
252630,"2,22,28,29,23,25","1,25,23,3"
237850,"2,22,28,29,23","25,23"
362680,"2,22,29,41,42","25,23"
15540,"2,22,29","1,23,70"
345220,"2,29",2
207080,"2,22,29,13,14",23
400170,"2,1,9,22,28,29,23,15,25","1,25,23,3"
734750,"2,22,29,35,25","4,37,28"
501300,"2,22,28,29,23,43","25,23"
247950,"2,1,9,24,22,28,29,13,23,43,44","1,3"
321150,"2,22,29,25","25,4,23"
266130,"2,22,29,23,15,25","1,3,28,2"
215670,"2,22,29,18","25,23"
224460,"2,22,28,29,23,43","25,23"
498660,"2,22,29","4,23,18"
258180,"2,22,28,29","1,25,3"
275670,"2,22,29,23","23,2"
298600,"2,22,29,18,23,15","1,23"
588420,"2,22,29","1,4,23"
366760,"2,1,49,24,27,22,29,23,15,25,44","4,23,18,2"
282560,"2,22,28,30,23","28,2"
384490,"2,1,9,22,28,29,23,43","1,25,23"
287120,"2,29,25","1,4"
537800,"2,22,28,29,23,25,43","28,2"
218410,"2,22,28,29,30,23,17","23,3,2"
42170,"2,1,9,22,29,23","1,25,23,3,2"
533300,"2,22,29","4,23"
485390,"2,22,29","23,3"
418650,"2,31,40",1
275390,"2,1,24,22,28,29,30,23,25,41,42,43,44","1,25,23"
461880,"2,22,29,18","4,23"
413420,"2,22,28,29,23",25
211580,"2,1,49,36,9,38,22,28,29","1,25,23,3"
480650,"2,1,49,36,22,28,29,23,25,43",28
388120,"2,22,29,23","25,4"
360640,"2,22,29,23","4,2"
356130,"2,1,20,27,22,29","37,23,29,2"
378720,"2,22,29","23,3,2"
259680,"2,22,29,30,35,23","25,23,3"
388750,"2,1,24,22,28,29,23,44",1
420530,"2,22,29,18,23","25,4,23"
395170,"2,22,29,18","25,4,23"
635730,"2,22,29,18,23","1,3"
602890,"2,22,29,23","23,28"
605530,"2,22,29,18","1,25,23"
321960,"2,1,22,29","3,2"
422870,"2,22,29","73,1,25,23,28"
375460,"2,22,29,23,25","25,4,23,3,28,2"
317820,"2,22,29","23,3"
572520,"2,1,49,36,9,38,22,29,35","1,37,2,70"
351490,"2,22,29","4,23"
332200,"2,22,28,29,23,25,43","1,25,23"
340050,"2,1,9,38,22,28,29,23","1,25,23,3,28,2"
260410,"2,22,29,25","4,37,23"
281920,"2,1,49,37,9,39,24,22,28,29,23,25,44","1,25,23"
208750,"2,22,28,29,13,23,43","1,25,23,3"
593290,"2,22,29","1,25,23"
296970,"2,22,29,23,15,25","25,23,3,2"
274520,"2,22,28,29,43","1,25,23,3"
541370,"2,1,49,37,24,22,29,44","1,4,23"
462770,"2,1,49,37,22,28,29,13,23,41,42,43,44","1,23,3"
320040,"2,1,9,24,22,28,29,13,23,41,42,43,44","25,23,3"
546700,"2,22,29,18","1,25,23"
513590,"2,1,24,22,44","1,4,2,70"
294040,"2,22,28,29,23","1,25,4,23,3"
248310,"2,22,28,29,23,25,43","1,23"
233610,"2,1,49,36,37,24,27,22,29,13,31,30,18,25,17,44","1,23,9"
405900,"2,22,28,29,23",3
360940,"1,49,36,22,28,29,8","1,23"
243930,"2,22,28,29,23","1,3"
533150,"2,22,29","1,25,23"
241410,"2,1,9,24,22,28,29,23,25,43,44","1,23,2"
612020,"2,27,22,29,35,23","4,37,23,2"
329490,"2,1,49,36,37,9,38,39,24,22,28,29,23,43,44",1
214730,"2,22,29,23,15,25","1,25,3,28,2"
584400,"2,1,49,37,9,39,24,22,28,29,23,25,41,42,43,44","1,25,4"
367580,"2,22,29","4,23"
342180,"2,1,49,36,9,38,22,29,31,40,23,25","1,25,23"
241910,"2,22,29,23","25,23"
226580,"2,1,9,22,28,29,23,25,43","9,18"
398850,"2,22,29,30,23,25","1,25,23"
491080,"2,22,29,25","1,23,2"
470270,"2,22,29,25","1,25,23"
513620,"2,22,28,29","1,4,23"
608560,"2,22,29,18","1,25,23"
296300,"1,49,36,27,22,29,23,8","1,4,23"
581030,"2,22,29,18","1,25,23"
490980,"2,29","25,4,23,3,28"
421040,"2,22,29,23","4,23,28"
315460,"2,1,49,36,9,38,22,29,23","1,23,3,2"
358080,"2,22,29","1,25,23,3,70"
536410,"2,22,29,23","73,74,25,23"
362610,"2,22,29,15,25","23,9"
340170,"2,22,28,29,23","1,3"
555260,"2,22,29,18","1,25,23"
507490,"2,1,49,36,9,38,22,29,23,15,17","23,28,2"
252030,"2,22,29,18,23,25","1,23,3"
318020,"2,1,49,36,9,38,22,29,23","23,2"
217690,"2,22,29,23","25,23"
295690,"2,1,49,37,9,39,24,22,28,29,13,23,15,25","1,25,23"
203350,"2,22,29,23,25","3,2"
342580,"2,22,29,23,25","4,2"
289690,"2,1,9,24,22,28,25,43,44","1,25"
427290,"2,22,28,29,23,43","1,3"
597220,"2,22,28,29,23,44","25,23,3"
347430,"2,22,29,23","25,4,23"
608390,"2,22,29,18","1,25,4,23"
234940,"2,22,29","25,4,23"
576470,"2,1,9,39,24,22,29,18,25,44","25,4,23,70"
353640,"2,22,29,23","4,23,28,2"
246110,"2,22,28,29,13,23","23,2"
268540,"2,22,29,23,14","25,23"
378540,"2,22,28,29,23,43","1,3"
575550,"2,22,29,23","25,23,3,2"
269710,"2,1,49,36,37,24,27,22,28,29,23,15,25,43,44","1,4,23,2"
603570,"2,22,29","4,23,28"
300570,"2,22,13,30,23,25,17","23,28"
559650,"1,49,36,22,28,29,30,23,15,17","1,4,23,70"
581610,"2,22,29","1,25,23,28,2"
412830,"2,22,29,18,23,41,42",25
312450,"2,1,22,29,23,17","37,28,2"
239120,"2,22,29,18,23",3
375680,"2,22,29","1,25,23"
244070,"2,1,22,29,23,25","4,2"
617830,"2,22,40","1,23"
41900,"2,22,29,18","1,25,3"
271640,"2,22,29,15","1,23"
350810,"2,22,29","1,4,23,28,2"
269790,"2,22,29,18,23","25,23"
361300,"2,1,49,37,9,39,24,22,28,29,23,25,43,44","1,23"
528080,"2,29","1,25,4,23"
307230,"2,22,28,29,30,23,25,17,43","4,23,2"
360830,"2,1,49,37,9,39,24,22,28,29,23,15,43,44","1,25,23"
366250,"2,1,9,38,39,22,28,29,25,41,42,43,44",1
528090,"2,22,28,29","1,25,23,28,2"
270210,"2,22,28,29,30",23
370770,"1,49,36,27,22,28,29,35","1,37,23,70"
684410,"2,22,28,29,30,23,41,42,43","28,2"
267490,"2,22,28,29,23","1,25"
321800,"2,1,9,27,29","25,3,2"
371570,"2,22,29,23","1,25,4,23,3"
363600,"2,22,29,23","23,28"
105800,"2,22,28,29,23,25","1,4,23"
235250,"2,22,29,23,25","4,23,2"
604810,"2,22,29","1,25,4,23"
281640,"2,22,28,29,13,23,15,25,42,43","23,3,2"
263620,"2,22,28,29,43","1,23"
610670,"2,22,29","25,4,23,3,70"
400910,"2,22,28,29,30,23,25,43,44","1,25,4,23"
501830,"2,22,29","1,4,23,2"
444290,"2,22,29","1,4"
507010,"2,22,29,23","1,25,23,28"
434250,"2,1,22,29,18,15,25","1,23"
521940,"2,29","1,25,23"
551550,"2,22,29,23","1,23"
562220,"2,22,29","4,23"
436320,"2,1,49,36,9,38,27,22,31,40,23","1,23,2"
431710,"2,22,28,29","25,23"
435400,"2,22,28,29,23,42","25,4,23"
262940,"2,22,28,29,41,42,43",25
589590,"2,22,28,29","73,74,25,23"
521340,"2,22,29,18","4,23"
250580,"2,22,29,18","1,23,3"
467310,"2,22,28,29","25,23,3"
326180,"2,22,29,23","25,4,23"
365310,"2,28,29","1,4,23,9"
324310,"2,1,9,27,22,29,30,18,25",28
605520,"2,22,29,18","1,23,18"
290770,"2,22,28,29,23,43","1,25,23"
418180,"2,1,9,22,28,29,43","1,23,3"
371330,"2,22,29,15","4,23"
487120,"2,1,20,49,36,22,28,29,23","1,25,23,29,3"
292570,"2,1,24,22,28,29,44","1,23"
200910,"2,22,28,29,23","23,3"
250560,"2,1,9,24,27,22,28,29,30,23,15,25,17,44","23,3"
610130,"2,22,28,29,23","1,23"
275470,"2,22,29,23,25","1,23,2"
247660,"2,22,28,29","72,73,74,1,25"
207750,"2,22","1,4,23"
296490,"2,22,29,23","1,23,2"
543460,"2,1,49,36,22,28,29,23,43",1
556160,"2,22,29","1,4,23"
575640,"2,22,29","4,23"
207420,"2,22,28,29,23,25","1,25,23"
286360,"2,22,29,23","25,23"
620240,"2,22,28,29,23","1,25,4,23"
211360,"2,22,29,18","25,23"
329130,"2,22,28,29,30,23,17","1,23,2"
201420,"2,22,28,29,30,23,17,43","25,4,23"
351140,"1,27,22,28,29,15,25","1,4,37,23"
550010,"2,22,29,23,15","1,23,28"
236730,"2,1,27,29,23","1,23,2"
274270,"2,22,29,18","1,25,23"
254200,"2,1,49,36,9,38,27,22,29,31,30,18,15,25,17","25,4,23,3,28,2"
451020,"2,22,28,29,23,43","23,3"
361630,"2,22,18","1,23"
320240,"2,22,28,30,23,43","1,25,23"
